"","ID","Time","DV","Treatment","Model"
"936",11,25,598.7,0,1
"937",11,26,598.9,0,1
"938",11,27,606.2,0,1
"939",11,28,593.6,0,1
"940",11,29,626.4,0,1
"941",11,30,588.5,0,1
"942",11,31,593.8,0,1
"943",11,32,585.8,0,1
"944",11,33,581.8,0,1
"945",11,34,647.5,0,1
"946",11,35,601.9,0,1
"947",11,36,599.9,0,1
"948",11,37,604.9,0,1
"949",11,38,615.7,0,1
"950",11,39,594.1,0,1
"951",11,40,597.3,0,1
"952",11,41,630.5,0,1
"953",11,42,648.1,0,1
"954",11,43,633.5,0,1
"955",11,44,690.1,0,1
"956",11,45,675.6,0,1
"957",11,46,635.3,0,1
"958",11,47,623.9,0,1
"959",11,48,672,0,1
"960",11,49,632.8,0,1
"961",11,50,651.2,0,1
"962",11,51,666.7,0,1
"963",11,52,692.8,0,1
"964",11,53,711.7,0,1
"965",11,54,644.1,0,1
"966",11,55,648.1,0,1
"967",11,56,678.5,0,1
"968",11,57,687.3,0,1
"969",11,58,691.2,0,1
"970",11,59,749.1,0,1
"971",11,60,729.3,0,1
"972",11,61,692.2,0,1
"973",11,62,724.6,0,1
"974",11,63,729.5,0,1
"975",11,64,709.4,0,1
"976",11,65,748.8,0,1
"977",11,66,831.3,0,1
"978",11,67,765.2,0,1
"979",11,68,708.9,0,1
"980",11,69,732.3,0,1
"981",11,70,711.4,0,1
"982",11,71,847.6,0,1
"983",11,72,708.6,0,1
"984",11,73,724.2,0,1
"985",11,74,810.8,0,1
"986",11,75,859.2,0,1
"987",11,76,742.3,0,1
"988",11,77,751.2,0,1
"989",11,78,829,0,1
"990",11,79,778.8,0,1
"991",11,80,817.1,0,1
"992",11,81,842.1,0,1
"993",11,82,782,0,1
"994",11,83,820.7,0,1
"995",11,84,945,0,1
"996",11,85,845.7,0,1
"997",11,86,890.8,0,1
"998",11,87,895.2,0,1
"999",11,88,836.9,0,1
"1000",11,89,951,0,1
"1001",11,90,878.2,0,1
"1002",12,0,609.4,0,1
"1003",12,1,587.3,0,1
"1004",12,2,608.9,0,1
"1005",12,3,600.9,0,1
"1006",12,4,608.1,0,1
"1007",12,5,627.1,0,1
"1008",12,6,612.9,0,1
"1009",12,7,690.5,0,1
"1010",12,8,692.4,0,1
"1011",12,9,652.3,0,1
"1012",12,10,646.8,0,1
"1013",12,11,679.2,0,1
"1014",12,12,677.1,0,1
"1015",12,13,734.3,0,1
"1016",12,14,635.7,0,1
"1017",12,15,724.3,0,1
"1018",12,16,616.1,0,1
"1019",12,17,729.3,0,1
"1020",12,18,756.5,0,1
"1021",12,19,695.2,0,1
"1022",12,20,698.1,0,1
"1023",12,21,685.8,0,1
"1024",12,22,736.2,0,1
"1025",12,23,769.8,0,1
"1026",12,24,758.3,0,1
"1027",12,25,759.6,0,1
"1028",12,26,807.8,0,1
"1029",12,27,792.8,0,1
"1030",12,28,792.3,0,1
"1031",12,29,753.8,0,1
"1032",12,30,781.3,0,1
"1033",12,31,794.1,0,1
"1034",12,32,813.2,0,1
"1035",12,33,766.8,0,1
"1036",12,34,840.1,0,1
"1037",12,35,833.4,0,1
"1038",12,36,831.7,0,1
"1039",12,37,741,0,1
"1040",12,38,869.4,0,1
"1041",12,39,750.4,0,1
"1042",12,40,873.8,0,1
"1043",12,41,874.6,0,1
"1044",12,42,842.8,0,1
"1045",12,43,847.1,0,1
"1046",12,44,831.1,0,1
"1047",12,45,894.8,0,1
"1048",12,46,895.9,0,1
"1049",12,47,892.4,0,1
"1050",12,48,907.9,0,1
"1051",12,49,963.5,0,1
"1052",12,50,874,0,1
"1053",12,51,920.5,0,1
"1054",12,52,913.5,0,1
"1055",12,53,931.3,0,1
"1056",12,54,920.7,0,1
"1057",12,55,926.3,0,1
"1058",12,56,927.5,0,1
"1059",12,57,987.1,0,1
"1060",12,58,1005,0,1
"1061",12,59,1024,0,1
"1062",12,60,931.6,0,1
"1063",12,61,1057.4,0,1
"1064",12,62,1002.9,0,1
"1065",12,63,1054.4,0,1
"1066",12,64,993.9,0,1
"1067",12,65,1004,0,1
"1068",12,66,1046.2,0,1
"1069",12,67,1150.9,0,1
"1070",12,68,1077.1,0,1
"1071",12,69,1050.9,0,1
"1072",12,70,1027.5,0,1
"1073",12,71,1054.5,0,1
"1074",12,72,1124,0,1
"1075",12,73,1048.5,0,1
"1076",12,74,1210.9,0,1
"1077",12,75,1145.1,0,1
"1078",12,76,1131.9,0,1
"1079",12,77,1160.9,0,1
"1080",12,78,1161.8,0,1
"1081",12,79,1160.1,0,1
"1082",12,80,1197.9,0,1
"1083",12,81,1114,0,1
"1084",12,82,1132.6,0,1
"1085",12,83,1183.5,0,1
"1086",12,84,1179.5,0,1
"1087",12,85,1192.5,0,1
"1088",12,86,1298.3,0,1
"1089",12,87,1245.7,0,1
"1090",12,88,1201.7,0,1
"1091",12,89,1381.5,0,1
"1092",12,90,1323.6,0,1
"1093",13,0,539.3,0,1
"1094",13,1,599,0,1
"1095",13,2,567.2,0,1
"1096",13,3,540.4,0,1
"1097",13,4,565.8,0,1
"1098",13,5,529.8,0,1
"1099",13,6,570.9,0,1
"1100",13,7,578.9,0,1
"1101",13,8,583.5,0,1
"1102",13,9,588.3,0,1
"1103",13,10,585.5,0,1
"1104",13,11,611,0,1
"1105",13,12,628,0,1
"1106",13,13,578.2,0,1
"1107",13,14,585.5,0,1
"1108",13,15,585.2,0,1
"1109",13,16,559.8,0,1
"1110",13,17,729.5,0,1
"1111",13,18,630.8,0,1
"1112",13,19,628.6,0,1
"1113",13,20,609.4,0,1
"1114",13,21,609,0,1
"1115",13,22,623.6,0,1
"1116",13,23,686.8,0,1
"1117",13,24,624.6,0,1
"1118",13,25,616.5,0,1
"1119",13,26,686,0,1
"1120",13,27,586.8,0,1
"1121",13,28,621.3,0,1
"1122",13,29,691.2,0,1
"1123",13,30,684.5,0,1
"1124",13,31,669.8,0,1
"1125",13,32,668.1,0,1
"1126",13,33,695.9,0,1
"1127",13,34,646.3,0,1
"1128",13,35,680.3,0,1
"1129",13,36,735.3,0,1
"1130",13,37,701.1,0,1
"1131",13,38,670,0,1
"1132",13,39,684.2,0,1
"1133",13,40,699.7,0,1
"1134",13,41,723.3,0,1
"1135",13,42,715.8,0,1
"1136",13,43,794.3,0,1
"1137",13,44,712,0,1
"1138",13,45,726.1,0,1
"1139",13,46,735.6,0,1
"1140",13,47,706.9,0,1
"1141",13,48,733.2,0,1
"1142",13,49,730.4,0,1
"1143",13,50,723.8,0,1
"1144",13,51,721.8,0,1
"1145",13,52,790.8,0,1
"1146",13,53,784.3,0,1
"1147",13,54,738.6,0,1
"1148",13,55,763.5,0,1
"1149",13,56,778,0,1
"1150",13,57,790.3,0,1
"1151",13,58,826,0,1
"1152",13,59,834.8,0,1
"1153",13,60,835.6,0,1
"1154",13,61,823.9,0,1
"1155",13,62,785.1,0,1
"1156",13,63,855,0,1
"1157",13,64,804.5,0,1
"1158",13,65,824.7,0,1
"1159",13,66,782.1,0,1
"1160",13,67,815.4,0,1
"1161",13,68,817,0,1
"1162",13,69,761,0,1
"1163",13,70,842.6,0,1
"1164",13,71,886,0,1
"1165",13,72,831.1,0,1
"1166",13,73,870.5,0,1
"1167",13,74,868.1,0,1
"1168",13,75,853.7,0,1
"1169",13,76,838.7,0,1
"1170",13,77,853.7,0,1
"1171",13,78,889.3,0,1
"1172",13,79,863.2,0,1
"1173",13,80,864.6,0,1
"1174",13,81,817.3,0,1
"1175",13,82,849.8,0,1
"1176",13,83,944.6,0,1
"1177",13,84,917.1,0,1
"1178",13,85,935.9,0,1
"1179",13,86,995.8,0,1
"1180",13,87,987.3,0,1
"1181",13,88,958,0,1
"1182",13,89,910.9,0,1
"1183",13,90,926.2,0,1
"1184",14,0,493.8,0,1
"1185",14,1,534.8,0,1
"1186",14,2,527.2,0,1
"1187",14,3,507.9,0,1
"1188",14,4,498.3,0,1
"1189",14,5,529.1,0,1
"1190",14,6,508.5,0,1
"1191",14,7,558.9,0,1
"1192",14,8,572.2,0,1
"1193",14,9,582.6,0,1
"1194",14,10,538.2,0,1
"1195",14,11,543.1,0,1
"1196",14,12,560,0,1
"1197",14,13,585,0,1
"1198",14,14,572.9,0,1
"1199",14,15,563.5,0,1
"1200",14,16,555,0,1
"1201",14,17,577.4,0,1
"1202",14,18,542.4,0,1
"1203",14,19,592.9,0,1
"1204",14,20,590.3,0,1
"1205",14,21,633.9,0,1
"1206",14,22,573.1,0,1
"1207",14,23,614.8,0,1
"1208",14,24,582.1,0,1
"1209",14,25,634.5,0,1
"1210",14,26,640.5,0,1
"1211",14,27,606.1,0,1
"1212",14,28,581.9,0,1
"1213",14,29,598.4,0,1
"1214",14,30,651.9,0,1
"1215",14,31,674.5,0,1
"1216",14,32,652.5,0,1
"1217",14,33,602.4,0,1
"1218",14,34,675.1,0,1
"1219",14,35,659.1,0,1
"1220",14,36,758.8,0,1
"1221",14,37,692,0,1
"1222",14,38,715.7,0,1
"1223",14,39,682.9,0,1
"1224",14,40,668.9,0,1
"1225",14,41,620,0,1
"1226",14,42,722.7,0,1
"1227",14,43,720.6,0,1
"1228",14,44,776.4,0,1
"1229",14,45,685.8,0,1
"1230",14,46,759.9,0,1
"1231",14,47,691.5,0,1
"1232",14,48,804.4,0,1
"1233",14,49,680.6,0,1
"1234",14,50,691.2,0,1
"1235",14,51,797.9,0,1
"1236",14,52,760.1,0,1
"1237",14,53,701.5,0,1
"1238",14,54,719.8,0,1
"1239",14,55,729.4,0,1
"1240",14,56,730.4,0,1
"1241",14,57,826.8,0,1
"1242",14,58,772.6,0,1
"1243",14,59,832.3,0,1
"1244",14,60,846.7,0,1
"1245",14,61,755.1,0,1
"1246",14,62,783.2,0,1
"1247",14,63,771.7,0,1
"1248",14,64,830.3,0,1
"1249",14,65,765.2,0,1
"1250",14,66,865.3,0,1
"1251",14,67,871.4,0,1
"1252",14,68,872.8,0,1
"1253",14,69,804.1,0,1
"1254",14,70,817.7,0,1
"1255",14,71,861.3,0,1
"1256",14,72,909.2,0,1
"1257",14,73,908.5,0,1
"1258",14,74,881.1,0,1
"1259",14,75,892.3,0,1
"1260",14,76,856.8,0,1
"1261",14,77,980.3,0,1
"1262",14,78,907.4,0,1
"1263",14,79,944.7,0,1
"1264",14,80,913.3,0,1
"1265",14,81,868.5,0,1
"1266",14,82,950.8,0,1
"1267",14,83,961.5,0,1
"1268",14,84,948.9,0,1
"1269",14,85,878,0,1
"1270",14,86,965.3,0,1
"1271",14,87,962.8,0,1
"1272",14,88,1042,0,1
"1273",14,89,1089,0,1
"1274",14,90,953.4,0,1
"1275",15,0,572,0,1
"1276",15,1,571.7,0,1
"1277",15,2,571.6,0,1
"1278",15,3,580,0,1
"1279",15,4,582.1,0,1
"1280",15,5,608.6,0,1
"1281",15,6,608,0,1
"1282",15,7,584.4,0,1
"1283",15,8,577.2,0,1
"1284",15,9,599.8,0,1
"1285",15,10,606.9,0,1
"1286",15,11,594.2,0,1
"1287",15,12,616,0,1
"1288",15,13,589,0,1
"1289",15,14,614.6,0,1
"1290",15,15,635.4,0,1
"1291",15,16,661.1,0,1
"1292",15,17,710.8,0,1
"1293",15,18,696,0,1
"1294",15,19,651.4,0,1
"1295",15,20,695.3,0,1
"1296",15,21,635.3,0,1
"1297",15,22,709.1,0,1
"1298",15,23,648.1,0,1
"1299",15,24,705.5,0,1
"1300",15,25,682.4,0,1
"1301",15,26,721.2,0,1
"1302",15,27,666.5,0,1
"1303",15,28,643.9,0,1
"1304",15,29,664.5,0,1
"1305",15,30,664.6,0,1
"1306",15,31,669.5,0,1
"1307",15,32,687.2,0,1
"1308",15,33,663.7,0,1
"1309",15,34,799.5,0,1
"1310",15,35,767.4,0,1
"1311",15,36,746.8,0,1
"1312",15,37,778.7,0,1
"1313",15,38,747.9,0,1
"1314",15,39,777.5,0,1
"1315",15,40,776.8,0,1
"1316",15,41,751.4,0,1
"1317",15,42,767.9,0,1
"1318",15,43,830,0,1
"1319",15,44,755.4,0,1
"1320",15,45,806.1,0,1
"1321",15,46,798,0,1
"1322",15,47,795.6,0,1
"1323",15,48,872.4,0,1
"1324",15,49,786.3,0,1
"1325",15,50,873.2,0,1
"1326",15,51,878.1,0,1
"1327",15,52,844.8,0,1
"1328",15,53,887.9,0,1
"1329",15,54,882.7,0,1
"1330",15,55,875.3,0,1
"1331",15,56,846.2,0,1
"1332",15,57,901,0,1
"1333",15,58,919,0,1
"1334",15,59,970.1,0,1
"1335",15,60,846.7,0,1
"1336",15,61,936.7,0,1
"1337",15,62,925.2,0,1
"1338",15,63,894.3,0,1
"1339",15,64,917.8,0,1
"1340",15,65,903.6,0,1
"1341",15,66,947.2,0,1
"1342",15,67,985.9,0,1
"1343",15,68,858.6,0,1
"1344",15,69,917.2,0,1
"1345",15,70,907.5,0,1
"1346",15,71,940.2,0,1
"1347",15,72,1055.8,0,1
"1348",15,73,964.3,0,1
"1349",15,74,946.8,0,1
"1350",15,75,1038.6,0,1
"1351",15,76,1000.9,0,1
"1352",15,77,948,0,1
"1353",15,78,1012.2,0,1
"1354",15,79,962.1,0,1
"1355",15,80,1045.6,0,1
"1356",15,81,1181.2,0,1
"1357",15,82,1003.4,0,1
"1358",15,83,1055.2,0,1
"1359",15,84,1080.1,0,1
"1360",15,85,1095.9,0,1
"1361",15,86,1075.9,0,1
"1362",15,87,1059.9,0,1
"1363",15,88,1171.5,0,1
"1364",15,89,1175,0,1
"1365",15,90,1140.4,0,1
"1366",16,0,545.2,0,1
"1367",16,1,506.9,0,1
"1368",16,2,542,0,1
"1369",16,3,536.2,0,1
"1370",16,4,537.8,0,1
"1371",16,5,535.8,0,1
"1372",16,6,584.1,0,1
"1373",16,7,528.2,0,1
"1374",16,8,535.5,0,1
"1375",16,9,524.8,0,1
"1376",16,10,539.3,0,1
"1377",16,11,571.8,0,1
"1378",16,12,647.1,0,1
"1379",16,13,609,0,1
"1380",16,14,578.9,0,1
"1381",16,15,591.9,0,1
"1382",16,16,607.8,0,1
"1383",16,17,584.9,0,1
"1384",16,18,595.8,0,1
"1385",16,19,567.1,0,1
"1386",16,20,619.3,0,1
"1387",16,21,651.1,0,1
"1388",16,22,622.3,0,1
"1389",16,23,632.3,0,1
"1390",16,24,686.5,0,1
"1391",16,25,613.5,0,1
"1392",16,26,653,0,1
"1393",16,27,642.6,0,1
"1394",16,28,643.1,0,1
"1395",16,29,651.8,0,1
"1396",16,30,652.7,0,1
"1397",16,31,682.5,0,1
"1398",16,32,667.6,0,1
"1399",16,33,686.3,0,1
"1400",16,34,695.7,0,1
"1401",16,35,675.8,0,1
"1402",16,36,636.7,0,1
"1403",16,37,692.1,0,1
"1404",16,38,652.1,0,1
"1405",16,39,720.9,0,1
"1406",16,40,748.3,0,1
"1407",16,41,716.6,0,1
"1408",16,42,768.5,0,1
"1409",16,43,761.7,0,1
"1410",16,44,746.3,0,1
"1411",16,45,707.3,0,1
"1412",16,46,826.6,0,1
"1413",16,47,798.5,0,1
"1414",16,48,761.4,0,1
"1415",16,49,754.7,0,1
"1416",16,50,769,0,1
"1417",16,51,733.5,0,1
"1418",16,52,740.1,0,1
"1419",16,53,781.1,0,1
"1420",16,54,767.7,0,1
"1421",16,55,723.4,0,1
"1422",16,56,780.5,0,1
"1423",16,57,769.5,0,1
"1424",16,58,885.5,0,1
"1425",16,59,836.7,0,1
"1426",16,60,829.3,0,1
"1427",16,61,844.9,0,1
"1428",16,62,841.5,0,1
"1429",16,63,822.8,0,1
"1430",16,64,887.4,0,1
"1431",16,65,909.8,0,1
"1432",16,66,811.5,0,1
"1433",16,67,868.9,0,1
"1434",16,68,944.8,0,1
"1435",16,69,874.8,0,1
"1436",16,70,940,0,1
"1437",16,71,934.8,0,1
"1438",16,72,868.7,0,1
"1439",16,73,906,0,1
"1440",16,74,910.1,0,1
"1441",16,75,1081.3,0,1
"1442",16,76,1017.2,0,1
"1443",16,77,927.9,0,1
"1444",16,78,947.5,0,1
"1445",16,79,1017.7,0,1
"1446",16,80,1018.5,0,1
"1447",16,81,925.9,0,1
"1448",16,82,898.5,0,1
"1449",16,83,1056.6,0,1
"1450",16,84,977.9,0,1
"1451",16,85,1074.3,0,1
"1452",16,86,1020.3,0,1
"1453",16,87,1116.1,0,1
"1454",16,88,1025.2,0,1
"1455",16,89,1022.6,0,1
"1456",16,90,1078.7,0,1
"1457",17,0,519.4,0,1
"1458",17,1,526.9,0,1
"1459",17,2,495.2,0,1
"1460",17,3,535.8,0,1
"1461",17,4,508.4,0,1
"1462",17,5,514.9,0,1
"1463",17,6,522,0,1
"1464",17,7,480.3,0,1
"1465",17,8,525.3,0,1
"1466",17,9,499.2,0,1
"1467",17,10,507,0,1
"1468",17,11,537.9,0,1
"1469",17,12,545.3,0,1
"1470",17,13,540.1,0,1
"1471",17,14,557,0,1
"1472",17,15,527.7,0,1
"1473",17,16,587.9,0,1
"1474",17,17,555.3,0,1
"1475",17,18,551,0,1
"1476",17,19,533.8,0,1
"1477",17,20,542.9,0,1
"1478",17,21,510.2,0,1
"1479",17,22,537.8,0,1
"1480",17,23,535.2,0,1
"1481",17,24,563,0,1
"1482",17,25,581.9,0,1
"1483",17,26,608.7,0,1
"1484",17,27,551,0,1
"1485",17,28,557.7,0,1
"1486",17,29,585.6,0,1
"1487",17,30,607.1,0,1
"1488",17,31,631.6,0,1
"1489",17,32,647.9,0,1
"1490",17,33,586.2,0,1
"1491",17,34,601.9,0,1
"1492",17,35,580.3,0,1
"1493",17,36,583.2,0,1
"1494",17,37,588.7,0,1
"1495",17,38,629,0,1
"1496",17,39,618.3,0,1
"1497",17,40,638.6,0,1
"1498",17,41,621.8,0,1
"1499",17,42,678.3,0,1
"1500",17,43,665,0,1
"1501",17,44,694.2,0,1
"1502",17,45,661.8,0,1
"1503",17,46,694.3,0,1
"1504",17,47,621,0,1
"1505",17,48,646.4,0,1
"1506",17,49,698.6,0,1
"1507",17,50,631.4,0,1
"1508",17,51,654,0,1
"1509",17,52,709.5,0,1
"1510",17,53,672.9,0,1
"1511",17,54,713.6,0,1
"1512",17,55,688.2,0,1
"1513",17,56,646.7,0,1
"1514",17,57,669.1,0,1
"1515",17,58,712.5,0,1
"1516",17,59,693.6,0,1
"1517",17,60,672.3,0,1
"1518",17,61,670.9,0,1
"1519",17,62,672.3,0,1
"1520",17,63,692.6,0,1
"1521",17,64,692.6,0,1
"1522",17,65,706.3,0,1
"1523",17,66,738.7,0,1
"1524",17,67,720,0,1
"1525",17,68,707.8,0,1
"1526",17,69,750.6,0,1
"1527",17,70,770.2,0,1
"1528",17,71,746.4,0,1
"1529",17,72,767.5,0,1
"1530",17,73,727.1,0,1
"1531",17,74,747.2,0,1
"1532",17,75,784.4,0,1
"1533",17,76,745.8,0,1
"1534",17,77,737.6,0,1
"1535",17,78,857.7,0,1
"1536",17,79,789.2,0,1
"1537",17,80,860.5,0,1
"1538",17,81,777.6,0,1
"1539",17,82,803.4,0,1
"1540",17,83,786.4,0,1
"1541",17,84,858.5,0,1
"1542",17,85,850.2,0,1
"1543",17,86,848.6,0,1
"1544",17,87,800.6,0,1
"1545",17,88,814.1,0,1
"1546",17,89,874,0,1
"1547",17,90,827.6,0,1
"1548",18,0,507.5,0,0
"1549",18,1,521.8,0,0
"1550",18,2,509.9,0,0
"1551",18,3,458.2,0,0
"1552",18,4,489.7,0,0
"1553",18,5,540.3,0,0
"1554",18,6,505.5,0,0
"1555",18,7,491.3,0,0
"1556",18,8,549.9,0,0
"1557",18,9,548.9,0,0
"1558",18,10,513.5,0,0
"1559",18,11,545.8,0,0
"1560",18,12,558.2,0,0
"1561",18,13,538.3,0,0
"1562",18,14,513.9,0,0
"1563",18,15,560.4,0,0
"1564",18,16,506.7,0,0
"1565",18,17,531.1,0,0
"1566",18,18,560.7,0,0
"1567",18,19,532.8,0,0
"1568",18,20,542.5,0,0
"1569",18,21,565.9,0,0
"1570",18,22,547.3,0,0
"1571",18,23,533.1,0,0
"1572",18,24,598.8,0,0
"1573",18,25,592,0,0
"1574",18,26,603.5,0,0
"1575",18,27,579.4,0,0
"1576",18,28,541.3,0,0
"1577",18,29,658,0,0
"1578",18,30,648.9,0,0
"1579",18,31,629.7,0,0
"1580",18,32,593.5,0,0
"1581",18,33,684.4,0,0
"1582",18,34,628.3,0,0
"1583",18,35,630.6,0,0
"1584",18,36,707.3,0,0
"1585",18,37,673.8,0,0
"1586",18,38,625.9,0,0
"1587",18,39,647.8,0,0
"1588",18,40,680.8,0,0
"1589",18,41,685.2,0,0
"1590",18,42,679.8,0,0
"1591",18,43,690.7,0,0
"1592",18,44,668.3,0,0
"1593",18,45,667.6,0,0
"1594",18,46,679.9,0,0
"1595",18,47,680.9,0,0
"1596",18,48,666.1,0,0
"1597",18,49,662,0,0
"1598",18,50,722.9,0,0
"1599",18,51,661.3,0,0
"1600",18,52,739.8,0,0
"1601",18,53,709.8,0,0
"1602",18,54,701.6,0,0
"1603",18,55,717.8,0,0
"1604",18,56,689.8,0,0
"1605",18,57,705.8,0,0
"1606",18,58,740.9,0,0
"1607",18,59,711.6,0,0
"1608",18,60,697.3,0,0
"1609",18,61,718.4,0,0
"1610",18,62,756.2,0,0
"1611",18,63,774.7,0,0
"1612",18,64,767.8,0,0
"1613",18,65,804,0,0
"1614",18,66,794.1,0,0
"1615",18,67,785,0,0
"1616",18,68,802.7,0,0
"1617",18,69,878,0,0
"1618",18,70,853.4,0,0
"1619",18,71,854.5,0,0
"1620",18,72,847.7,0,0
"1621",18,73,789.2,0,0
"1622",18,74,924,0,0
"1623",18,75,869.1,0,0
"1624",18,76,876.8,0,0
"1625",18,77,843.6,0,0
"1626",18,78,875.3,0,0
"1627",18,79,866.8,0,0
"1628",18,80,933.3,0,0
"1629",18,81,897,0,0
"1630",18,82,848.6,0,0
"1631",18,83,887,0,0
"1632",18,84,900.1,0,0
"1633",18,85,894.3,0,0
"1634",18,86,848.4,0,0
"1635",18,87,960.3,0,0
"1636",18,88,888.6,0,0
"1637",18,89,887.6,0,0
"1638",18,90,960,0,0
"1639",19,0,594.6,0,0
"1640",19,1,578.5,0,0
"1641",19,2,582.6,0,0
"1642",19,3,576.8,0,0
"1643",19,4,594.4,0,0
"1644",19,5,567.2,0,0
"1645",19,6,600,0,0
"1646",19,7,598.6,0,0
"1647",19,8,591.9,0,0
"1648",19,9,611,0,0
"1649",19,10,572.8,0,0
"1650",19,11,595.4,0,0
"1651",19,12,606,0,0
"1652",19,13,603.4,0,0
"1653",19,14,606.6,0,0
"1654",19,15,598.3,0,0
"1655",19,16,600.2,0,0
"1656",19,17,592.2,0,0
"1657",19,18,653.4,0,0
"1658",19,19,638.6,0,0
"1659",19,20,630.9,0,0
"1660",19,21,622.7,0,0
"1661",19,22,666.6,0,0
"1662",19,23,599,0,0
"1663",19,24,594.4,0,0
"1664",19,25,695.4,0,0
"1665",19,26,660.1,0,0
"1666",19,27,644.2,0,0
"1667",19,28,697.9,0,0
"1668",19,29,719.2,0,0
"1669",19,30,672.8,0,0
"1670",19,31,699.2,0,0
"1671",19,32,700.7,0,0
"1672",19,33,737.6,0,0
"1673",19,34,728.4,0,0
"1674",19,35,671,0,0
"1675",19,36,659.4,0,0
"1676",19,37,703.9,0,0
"1677",19,38,752.4,0,0
"1678",19,39,776,0,0
"1679",19,40,711.4,0,0
"1680",19,41,680.2,0,0
"1681",19,42,741.8,0,0
"1682",19,43,754.9,0,0
"1683",19,44,750.3,0,0
"1684",19,45,746.2,0,0
"1685",19,46,801.7,0,0
"1686",19,47,708,0,0
"1687",19,48,763.8,0,0
"1688",19,49,723.9,0,0
"1689",19,50,725.8,0,0
"1690",19,51,765.9,0,0
"1691",19,52,695.4,0,0
"1692",19,53,756.3,0,0
"1693",19,54,838.9,0,0
"1694",19,55,834.2,0,0
"1695",19,56,801.8,0,0
"1696",19,57,778.5,0,0
"1697",19,58,792,0,0
"1698",19,59,765.9,0,0
"1699",19,60,815.8,0,0
"1700",19,61,857.2,0,0
"1701",19,62,757.1,0,0
"1702",19,63,834.2,0,0
"1703",19,64,776.9,0,0
"1704",19,65,764.6,0,0
"1705",19,66,767.2,0,0
"1706",19,67,855.9,0,0
"1707",19,68,863.8,0,0
"1708",19,69,854.6,0,0
"1709",19,70,813.8,0,0
"1710",19,71,897.5,0,0
"1711",19,72,868.9,0,0
"1712",19,73,885.3,0,0
"1713",19,74,918.2,0,0
"1714",19,75,838.3,0,0
"1715",19,76,948.4,0,0
"1716",19,77,918.4,0,0
"1717",19,78,873.3,0,0
"1718",19,79,986.2,0,0
"1719",19,80,939.5,0,0
"1720",19,81,867.4,0,0
"1721",19,82,898.5,0,0
"1722",19,83,962.1,0,0
"1723",19,84,878.3,0,0
"1724",19,85,987,0,0
"1725",19,86,1028.1,0,0
"1726",19,87,938.7,0,0
"1727",19,88,924.9,0,0
"1728",19,89,961.6,0,0
"1729",19,90,1033.6,0,0
"1730",20,0,442.2,0,1
"1731",20,1,511.8,0,1
"1732",20,2,493.7,0,1
"1733",20,3,496.1,0,1
"1734",20,4,492.4,0,1
"1735",20,5,506,0,1
"1736",20,6,505,0,1
"1737",20,7,515.3,0,1
"1738",20,8,544.5,0,1
"1739",20,9,506.6,0,1
"1740",20,10,511.7,0,1
"1741",20,11,513.6,0,1
"1742",20,12,503.4,0,1
"1743",20,13,554.9,0,1
"1744",20,14,537.9,0,1
"1745",20,15,560.4,0,1
"1746",20,16,549.3,0,1
"1747",20,17,573,0,1
"1748",20,18,595.9,0,1
"1749",20,19,561.1,0,1
"1750",20,20,572.5,0,1
"1751",20,21,613.7,0,1
"1752",20,22,620.3,0,1
"1753",20,23,611.6,0,1
"1754",20,24,577,0,1
"1755",20,25,609.4,0,1
"1756",20,26,609.4,0,1
"1757",20,27,595.2,0,1
"1758",20,28,618.8,0,1
"1759",20,29,629.5,0,1
"1760",20,30,586.4,0,1
"1761",20,31,637.6,0,1
"1762",20,32,666.4,0,1
"1763",20,33,646.3,0,1
"1764",20,34,613.7,0,1
"1765",20,35,662,0,1
"1766",20,36,681,0,1
"1767",20,37,656.7,0,1
"1768",20,38,689.8,0,1
"1769",20,39,643.8,0,1
"1770",20,40,657.5,0,1
"1771",20,41,671.7,0,1
"1772",20,42,735.6,0,1
"1773",20,43,736.5,0,1
"1774",20,44,699.4,0,1
"1775",20,45,716.4,0,1
"1776",20,46,713,0,1
"1777",20,47,722.3,0,1
"1778",20,48,727.3,0,1
"1779",20,49,706.8,0,1
"1780",20,50,737.5,0,1
"1781",20,51,814.4,0,1
"1782",20,52,706.8,0,1
"1783",20,53,764,0,1
"1784",20,54,709.7,0,1
"1785",20,55,705.7,0,1
"1786",20,56,798.6,0,1
"1787",20,57,806.3,0,1
"1788",20,58,805.5,0,1
"1789",20,59,780.9,0,1
"1790",20,60,838.3,0,1
"1791",20,61,763.1,0,1
"1792",20,62,772.8,0,1
"1793",20,63,821.4,0,1
"1794",20,64,790.3,0,1
"1795",20,65,879.3,0,1
"1796",20,66,839.3,0,1
"1797",20,67,806.6,0,1
"1798",20,68,845.7,0,1
"1799",20,69,836.9,0,1
"1800",20,70,887.6,0,1
"1801",20,71,851.7,0,1
"1802",20,72,845.3,0,1
"1803",20,73,895.8,0,1
"1804",20,74,918.9,0,1
"1805",20,75,966.3,0,1
"1806",20,76,896.8,0,1
"1807",20,77,959.4,0,1
"1808",20,78,856.8,0,1
"1809",20,79,1028.9,0,1
"1810",20,80,924,0,1
"1811",20,81,990.1,0,1
"1812",20,82,1003.4,0,1
"1813",20,83,920.8,0,1
"1814",20,84,1011.3,0,1
"1815",20,85,997.3,0,1
"1816",20,86,937.8,0,1
"1817",20,87,950.2,0,1
"1818",20,88,1010.3,0,1
"1819",20,89,1042.2,0,1
"1820",20,90,981.5,0,1
